EU CODE,EU Description,Local item code,Product,QTY,Sales,Product Line,Company,Country,Suppliers,PROJECT CATEGORY,Animal Type,Period
40294,NESTOR KOLBA PREMIUM Z PIECA CHLEBOWEGO DLA KRÓLIKÓW 2 SZT. 173/R-GKR,37082,NESTOR KOLBA PREMIUM Z PIECA CHLEBOWEGO DLA KRÓLIKÓW 2 SZT. 173/R-GKR,167,134,NESTOR,BAYLEG,Poland,NESTOR,Pet Food,Companion,YTD May 2026
25749,BUTELKA DO KARMIENIA ZWIERZ?T,28504,BUTELKA DO KARMIENIA ZWIERZ?T,48,161,BUTELKA,BAYLEG,Poland,EUROWET SP. Z O.O. LABORATORIUM LEKÓW WETERYNARYJNYCH KALISZ,Hygiene & Care,Companion,YTD May 2026
26892,CAT CHOW SASZETKA 85G KITTEN INDYK/CUKINIA W GALARETCE 12527736,26350,CAT CHOW SASZETKA 85G KITTEN INDYK/CUKINIA W GALARETCE 12527736,210,130,CHOW,BAYLEG,Poland,NESTLE,Pet Food,Companion,YTD May 2026
64254,"IG?A 0,9 X 40 MM 100 SZT.121278 KRUUSE",15409,"IG?A 0,9 X 40 MM 100 SZT.121278 KRUUSE",95,146,IG?A,BAYLEG,Poland,KRUUSE,Medical Supplies,Companion,YTD May 2026
37393,OVER ZOO SZAMPON Z CHLORHEKSYDYN? W SASZETCE 20 ML,26725,OVER ZOO SZAMPON Z CHLORHEKSYDYN? W SASZETCE 20 ML,216,133,OVER,BAYLEG,Poland,"F.H.U. ""OVER"" STANIS?AW GOSIEWSKI",Hygiene & Care,Mix,YTD May 2026
44698,DAKO-ART WAPNO DLA GRYZONI - WARZYWNE 1SZT. 625,49065,DAKO-ART WAPNO DLA GRYZONI - WARZYWNE 1SZT. 625,329,115,DAKO-ART,BAYLEG,Poland,DAKO-ART,Pet Food,Companion,YTD May 2026
4765,PLAKAT INFORMUJ?CY O SZCZEPIENIU P/W?CIEKLI?NIE,36175,PLAKAT INFORMUJ?CY O SZCZEPIENIU P/W?CIEKLI?NIE,701,0,PLAKAT,BAYLEG,POLAND,BOEHRINGER,0,0,YTD May 2026
7780,LILY'S KITCHEN SMOOTH PATÉ CHICKEN WITH COD FOR ADULT CATS SZALKA 85G,50300,LILY'S KITCHEN SMOOTH PATÉ CHICKEN WITH COD FOR ADULT CATS SZALKA 85G,190,135,LILY'S,BAYLEG,Poland,LILY`S,Pet Food,Companion,YTD May 2026
34926,PET NOVA ZABAWKA DLA PSA PLUSZ ?WINIA DU?A PISZCZ?CA 35CM PLU-PIG-LARGE,45327,PET NOVA ZABAWKA DLA PSA PLUSZ ?WINIA DU?A PISZCZ?CA 35CM PLU-PIG-LARGE,58,154,PET,BAYLEG,Poland,PET NOVA,Accessories,Companion,YTD May 2026
39433,TROPICAL NANOVIT GRANULAT (10G) 67101,19065,TROPICAL NANOVIT GRANULAT (10G) 67101,250,118,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
5362,DRAXXIN Sol.i. 25mg/ml 100 ml,21226,DRAXXIN 25 MG 100 ML,9,160,DRAXXIN,BAYLEG,Poland,ZOETIS,PHARMA (&NUT),Production,YTD May 2026
5155,ROYAL CANIN CAT PERSIAN  4 KG   ,2373,ROYAL CANIN CAT PERSIAN  4 KG   ,161,37,RC- non Vet,BAYLEG,POLAND,MARS,Pet Food,Companion,YTD May 2026
35964,NATURAL-VIT KOLBA COOLBATON D/GRYZONI WARZYWNA,13994,NATURAL-VIT KOLBA COOLBATON D/GRYZONI WARZYWNA,148,132,NATURAL-VIT,BAYLEG,Poland,CERTECH,Pet Food,Companion,YTD May 2026
86111,DOLFOS BM S 20KG,18315,DOLFOS BM S 20KG,10,158,DOLFOS,BAYLEG,Poland,DOLFOS S.J.,PHARMA (&NUT),Production,YTD May 2026
39309,ZURITOL 25MG/ML 1L,29212,ZURITOL 25MG/ML 1L,7,159,ZURITOL,BAYLEG,POLAND,CALIER,PHARMA (&NUT),Production,YTD May 2026
37046,MIAMOR RAGOUT ROYALE Z INDYKIEM I DZICZYZN? W SOSIE SASZETKA 100G 74073,17525,MIAMOR RAGOUT ROYALE Z INDYKIEM I DZICZYZN? W SOSIE SASZETKA 100G 74073,259,127,MIAMOR,BAYLEG,Poland,FINNERN,Pet Food,Companion,YTD May 2026
36537,"PET NOVA KUWETA OTWARTA Z RAMK? 42CM, ROZM. M , GRANATOWA P-KITTYTRAY-MEDIUM-BL",45096,"PET NOVA KUWETA OTWARTA Z RAMK? 42CM, ROZM. M , GRANATOWA P-KITTYTRAY-MEDIUM-BL",48,151,PET,BAYLEG,Poland,PET NOVA,Accessories,Companion,YTD May 2026
36120,INABA CAT CHURU POPS TUNA RECIPE 4X15G EU711,31289,INABA CAT CHURU POPS TUNA RECIPE 4X15G EU711,94,144,INABA,BAYLEG,Poland,INABA,Pet Food,Companion,YTD May 2026
38347,4T VETERINARY DIET CAT RENAL 2 KG,37514,4T VETERINARY DIET CAT RENAL 2 KG,11,158,4T,BAYLEG,Poland,VETEXPERT,Pet Food,Companion,YTD May 2026
40282,TROPICAL INSECT MENU GRANULES S 100ML/54G 64033,32572,TROPICAL INSECT MENU GRANULES S 100ML/54G 64033,74,146,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
32964,PABI-DEXAMETHASON,15987,PABI-DEXAMETHASON,98,164,PABI-DEXAMETHASON,BAYLEG,Poland,PABIANICKIE ZAK?.FARM. POLFA S.A.,PHARMA (&NUT),Companion,YTD May 2026
27736,BRIT KOT SASZETKA 85G FILECIKI Z PSTR?GA W GALARETCE,24817,BRIT KOT SASZETKA 85G FILECIKI Z PSTR?GA W GALARETCE,272,118,BRIT,BAYLEG,Poland,BRIT,Pet Food,Companion,YTD May 2026
35751,VITAPOL KOLBY SMACKERS DLA PAPU?KI FALISTEJ - KIWI 2SZT. 2111,4513,VITAPOL KOLBY SMACKERS DLA PAPU?KI FALISTEJ - KIWI 2SZT. 2111,136,137,VITAPOL,BAYLEG,Poland,VITAPOL,Pet Food,Companion,YTD May 2026
39517,ANIMONDA GRANCARNO SINGLE PROTEIN SUPREME PUSZKA 800G JAGNI?CINA 82433,29446,ANIMONDA GRANCARNO SINGLE PROTEIN SUPREME PUSZKA 800G JAGNI?CINA 82433,42,151,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
38902,NESTOR POKARM DLA KOSZATNICZEK Z TOPINAMBUREM I NASIONAMI TRAW I MNISZKIEM LEK. 700 ML 134/700-GKS,37100,NESTOR POKARM DLA KOSZATNICZEK Z TOPINAMBUREM I NASIONAMI TRAW I MNISZKIEM LEK. 700 ML 134/700-GKS,127,146,NESTOR,BAYLEG,Poland,NESTOR,Pet Food,Companion,YTD May 2026
32110,TRANQUILINE 35MG/ML ?EL 10 ML BUTELKA,49507,TRANQUILINE 35MG/ML ?EL 10 ML BUTELKA,24,158,TRANQUILINE,BAYLEG,Poland,VET-AGRO SP. Z O.O. LUBLIN,PHARMA (&NUT),Companion,YTD May 2026
29290,ROYAL CANIN CAT RENAL SELECT 2 KG,23583,ROYAL CANIN CAT RENAL SELECT 2 KG,7,158,RC-Vet Diet,BAYLEG,Poland,MARS,Pet Food,Companion,YTD May 2026
32250,INABA CAT FUN BITES CHICKEN & TUNA & CHEESE 8X12G (96G) EU744,49190,INABA CAT FUN BITES CHICKEN & TUNA & CHEESE 8X12G (96G) EU744,40,154,INABA,BAYLEG,Poland,INABA,Pet Food,Companion,YTD May 2026
35711,NICI WCH?. NOVOSYN 5/0 FIOLETOWY 70CM IG?A O HR17 C0068012,37615,NICI WCH?. NOVOSYN 5/0 FIOLETOWY 70CM IG?A O HR17 C0068012,98,152,NICI,BAYLEG,Poland,B BRAUN,Medical Supplies,Companion,YTD May 2026
30134,VEGGIEDENT ZEN XS,34459,VEGGIEDENT ZEN XS,30,156,VEGGIEDENT,BAYLEG,Poland,VIRBAC,PHARMA (&NUT),Companion,YTD May 2026
59302,"IG?A 0,8 X 40 MM 100 SZT. 121274 KRUUSE",15407,"IG?A 0,8 X 40 MM 100 SZT. 121274 KRUUSE",61,145,IG?A,BAYLEG,Poland,KRUUSE,Medical Supplies,Companion,YTD May 2026
27747,TOXAN P?YN 200 ML,35419,TOXAN P?YN 200 ML,90,154,TOXAN,BAYLEG,Poland,HORTICO SP.Z O.O.,Hygiene & Care,Production,YTD May 2026
23174,BRIT PREMIUM BY NATURE ADULT MEDIUM BREED 8 KG,26060,BRIT PREMIUM BY NATURE ADULT MEDIUM BREED 8 KG,36,163,BRIT,BAYLEG,Poland,BRIT,Pet Food,Companion,YTD May 2026
39415,CHABA SZELKI REGULOWANE CLASSIC (XL) CZERWONE,38972,CHABA SZELKI REGULOWANE CLASSIC (XL) CZERWONE,37,154,CHABA,BAYLEG,Poland,CHABA,Accessories,Companion,YTD May 2026
32276,ANIMONDA CARNY SASZETKA 85G WO?OWINA/INDYK/KREWETKI 83079,27905,ANIMONDA CARNY SASZETKA 85G WO?OWINA/INDYK/KREWETKI 83079,183,139,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
4304,FREXIN OD?YWKA DLA PSÓW BEZ SP?UKIWANIA LIMONKA/ARBUZ 170G NEUTRALIZUJE ZAPACH,50838,FREXIN OD?YWKA DLA PSÓW BEZ SP?UKIWANIA LIMONKA/ARBUZ 170G NEUTRALIZUJE ZAPACH,48,150,FREXIN,BAYLEG,POLAND,PCHE?KA,Hygiene & Care,Companion,YTD May 2026
38243,CHABA OBRO?A SKÓRZANA - 16-45 CM NATURA,39113,CHABA OBRO?A SKÓRZANA - 16-45 CM NATURA,43,150,CHABA,BAYLEG,Poland,CHABA,Accessories,Companion,YTD May 2026
35520,TROPICAL SPIRULINA GRANULAT 250ML 60334,19522,TROPICAL SPIRULINA GRANULAT 250ML 60334,48,152,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
33782,BUT OCHRONNY SOFTSHELL CZARNY ROZ.4 (8CM) GRANDE FINALE WET/B70/4,19326,BUT OCHRONNY SOFTSHELL CZARNY ROZ.4 (8CM) GRANDE FINALE WET/B70/4,33,153,BUT,BAYLEG,Poland,GRANDE FINALE,Accessories,Companion,YTD May 2026
34053,TROPICAL DUOPACK 2 W 1 (SUPERVIT 12G + ESKLARIN 10ML) 70011,6072,TROPICAL DUOPACK 2 W 1 (SUPERVIT 12G + ESKLARIN 10ML) 70011,232,121,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
57983,OVER ZOO OBCINACZ DO PAZURÓW L (156X48X15MM),50256,OVER ZOO OBCINACZ DO PAZURÓW L (156X48X15MM),35,150,OVER,BAYLEG,Poland,"F.H.U. ""OVER"" STANIS?AW GOSIEWSKI",Accessories,Companion,YTD May 2026
41321,DOLINA NOTECI PERFECT CARE ALLERGY 185G,25795,DOLINA NOTECI PERFECT CARE ALLERGY 185G,120,130,DOLINA,BAYLEG,Poland,DOLINA,Pet Food,Companion,YTD May 2026
24206,MAXIGUARD ZN 4.5 OTIC 59 ML,20433,MAXIGUARD ZN 4.5 OTIC 59 ML,9,156,MAXIGUARD,BAYLEG,Poland,VETFOOD,Hygiene & Care,Companion,YTD May 2026
28894,RAFI CLASSIC PUSZKA DLA PSA 1240G KAWA?KI Z INDYKIEM I MARCHEWK? W SOSIE,26646,RAFI CLASSIC PUSZKA DLA PSA 1240G KAWA?KI Z INDYKIEM I MARCHEWK? W SOSIE,130,150,RAFI,BAYLEG,Poland,RAFI,Pet Food,Companion,YTD May 2026
35841,SUPER BENEK WORLD CUISINES SASZETKA KOT 100 G POTRAWKA PO FRANCUSKU,37625,SUPER BENEK WORLD CUISINES SASZETKA KOT 100 G POTRAWKA PO FRANCUSKU,204,124,SUPER,BAYLEG,Poland,CERTECH,PHARMA (&NUT),Companion,YTD May 2026
33341,"CHIHUAHUA ADULT (BREED HEALTH ROYAL CANIN) 1,5KG",9080,"ROYAL CANIN DOG CHIHUAHUA 1,5 KG",21,262,RC- non Vet,BAYLEG,Poland,MARS,Pet Food,Companion,YTD May 2026
58550,BAZYL AG+ COMPACT LAVENDER 5L,50050,BAZYL AG+ COMPACT LAVENDER 5L,82,143,BAZYL,BAYLEG,Poland,BAZYL,Hygiene & Care,Companion,YTD May 2026
57152,HERBAL PETS ZIO?A PODSTAWOWE - KOSZATNICZKA 100G,50116,HERBAL PETS ZIO?A PODSTAWOWE - KOSZATNICZKA 100G,159,134,HERBAL,BAYLEG,Poland,#N/A,Hygiene & Care,Companion,YTD May 2026
37723,VITAPOL GRANULAT DLA GRYZONI I KRÓLIKA 500G 1000,4647,VITAPOL GRANULAT DLA GRYZONI I KRÓLIKA 500G 1000,129,135,VITAPOL,BAYLEG,Poland,VITAPOL,Pet Food,Companion,YTD May 2026
36392,MY PET - SZAMPON DLA YORKÓW 150ML,25523,MY PET - SZAMPON DLA YORKÓW 150ML,81,146,MY,BAYLEG,Poland,"LABORATORIUM ""DERMAPHARM"" SP.Z O.O.",Hygiene & Care,Companion,YTD May 2026
42593,INABA CAT CHURU SALMON WITH TUNA 4X14G (56G) EU682,49181,INABA CAT CHURU SALMON WITH TUNA 4X14G (56G) EU682,90,143,INABA,BAYLEG,Poland,INABA,Pet Food,Companion,YTD May 2026
40903,TRIXIE POIDE?KO DLA GRYZONI SZKLANE 250 ML 60442,22538,TRIXIE POIDE?KO DLA GRYZONI SZKLANE 250 ML 60442,49,149,TRIXIE,BAYLEG,Poland,TRIXIE,Accessories,Companion,YTD May 2026
37862,VITAKRAFT KOLBA KRACKER 3 SZT. DLA FALISTEJ POPCORN/MIÓD/POMARA?CZ 21239,26959,VITAKRAFT KOLBA KRACKER 3 SZT. DLA FALISTEJ POPCORN/MIÓD/POMARA?CZ 21239,129,140,VITAKRAFT,BAYLEG,Poland,VITAKRAFT,Pet Food,Companion,YTD May 2026
33462,PROZOO TRENERKI MI?SNY MIX XL 1KG 1779K,30032,PROZOO TRENERKI MI?SNY MIX XL 1KG 1779K,42,153,PROZOO,BAYLEG,Poland,PROZOO,Pet Food,Companion,YTD May 2026
34196,CHABA OBRO?A REGULOWANA CLASSIC (L) CZARNA,38679,CHABA OBRO?A REGULOWANA CLASSIC (L) CZARNA,64,149,CHABA,BAYLEG,Poland,CHABA,Accessories,Companion,YTD May 2026
37454,4DOGS PRZYSMAK CHURPI Z SERA HIMALAJSKIEGO MI?TA ROZM..M,48597,4DOGS PRZYSMAK CHURPI Z SERA HIMALAJSKIEGO MI?TA ROZM..M,54,147,4DOGS,BAYLEG,Poland,4DOGS,Pet Food,Companion,YTD May 2026
35760,NICI WCH?. NOVOSYN 4/0 FIOLETOWY 70CM IG?A O DR18 C0068150,37614,NICI WCH?. NOVOSYN 4/0 FIOLETOWY 70CM IG?A O DR18 C0068150,97,144,NICI,BAYLEG,Poland,B BRAUN,Medical Supplies,Companion,YTD May 2026
39662,"NESTOR SIANO Z ??KI W BELI Z KWIATAMI B?AWATKA, NAGIETKA, RÓ?Y I S?ONECZNIKA 1000G SK-1000",33848,"NESTOR SIANO Z ??KI W BELI Z KWIATAMI B?AWATKA, NAGIETKA, RÓ?Y I S?ONECZNIKA 1000G SK-1000",35,151,NESTOR,BAYLEG,Poland,NESTOR,Pet Food,Companion,YTD May 2026
27746,DOLINA NOTECI TRAINING TREATS SKIN AND COAT CARE 130G,33826,DOLINA NOTECI TRAINING TREATS SKIN AND COAT CARE 130G,102,145,DOLINA,BAYLEG,Poland,DOLINA,Pet Food,Companion,YTD May 2026
86417,"ROYAL CANIN CAT AGEING +11 0,4 KG",50532,"ROYAL CANIN CAT AGEING +11 0,4 KG",39,167,RC- non Vet,BAYLEG,Poland,MARS,Pet Food,Companion,YTD May 2026
37167,TRIXIE ?OPATKA DO KUWETY DU?A 4050,4094,TRIXIE ?OPATKA DO KUWETY DU?A 4050,200,125,TRIXIE,BAYLEG,Poland,TRIXIE,Accessories,Companion,YTD May 2026
29374,NICI NIEWCH?.DAFILON 2/0 75 CM 3/8 KO?A X DS30 C0935476,36924,NICI NIEWCH?.DAFILON 2/0 75 CM 3/8 KO?A X DS30 C0935476,112,137,DAFILON,BAYLEG,Poland,B BRAUN,Medical Supplies,Companion,YTD May 2026
48664,AQUA NOVA GRZA?KA 150W NHA-150,44547,AQUA NOVA GRZA?KA 150W NHA-150,25,151,AQUA,BAYLEG,Poland,AQUA NOVA,Accessories,Companion,YTD May 2026
24233,BAZYL EKONOMIK 20L,32250,BAZYL EKONOMIK 20L,24,152,BAZYL,BAYLEG,Poland,BAZYL,Hygiene & Care,Companion,YTD May 2026
28997,MINI PUPPY (SIZE HEALTH ROYAL CANIN) 4KG,26097,ROYAL CANIN DOG MINI PUPPY 4 KG,10,178,RC- non Vet,BAYLEG,Poland,MARS,Pet Food,Companion,YTD May 2026
36219,PROZOO FINECAT PRZYSMAK SMALL CHIPS KURCZAK + KOCIMI?TKA 50G 7812,36896,PROZOO FINECAT PRZYSMAK SMALL CHIPS KURCZAK + KOCIMI?TKA 50G 7812,173,131,PROZOO,BAYLEG,Poland,PROZOO,Pet Food,Companion,YTD May 2026
33980,TROPICAL ANTYCHLOR 100ML 34064,16932,TROPICAL ANTYCHLOR 100ML 34064,87,144,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
34003,TRIXIE POID?O Z MOCOWANIEM DO KLATKI 250ML 60572,27555,TRIXIE POID?O Z MOCOWANIEM DO KLATKI 250ML 60572,110,144,TRIXIE,BAYLEG,Poland,TRIXIE,Accessories,Companion,YTD May 2026
31695,BOZITA CAT LARGE WHEAT FREE SALMON 400 G 31611,27821,BOZITA CAT LARGE WHEAT FREE SALMON 400 G 31611,52,148,BOZITA,BAYLEG,Poland,BOZITA,Pet Food,Companion,YTD May 2026
7525,CHABA OBRO?A REGULOWANA STORY (S) OPIUM,51077,CHABA OBRO?A REGULOWANA STORY (S) OPIUM,156,36,CHABA,BAYLEG,POLAND,CHABA,Accessories,Companion,YTD May 2026
7350,CHABA SZELKI GUARD COMFORT STORY (M) JUNGLE,51172,CHABA SZELKI GUARD COMFORT STORY (M) JUNGLE,156,36,CHABA,BAYLEG,POLAND,CHABA,Accessories,Companion,YTD May 2026
37997,NICI WCH?.MONOSYN 1 FIOLETOWY 70 CM IG?A X DS30 C2022233,36909,NICI WCH?.MONOSYN 1 FIOLETOWY 70 CM IG?A X DS30 C2022233,78,153,NICI,BAYLEG,Poland,B BRAUN,Medical Supplies,Companion,YTD May 2026
30500,Lily's Smooth Paté Chicken & Game 85g - 19uds,49891,LILY'S KITCHEN SMOOTH PATÉ CHICKEN WITH GAME FOR ADULT CATS SZALKA 85G,179,129,LILY'S,BAYLEG,Poland,LILY`S,Pet Food,Companion,YTD May 2026
32480,STRESNAL 30 ML,27956,STRESNAL 30 ML,45,152,STRESNAL,BAYLEG,Poland,EUROWET SP. Z O.O. LABORATORIUM LEKÓW WETERYNARYJNYCH KALISZ,PHARMA (&NUT),Companion,YTD May 2026
32709,ANIMONDA GRANCARNO PUSZKA 800G WO?OWINA/KURCZAK 82741,3777,ANIMONDA GRANCARNO PUSZKA 800G WO?OWINA/KURCZAK 82741,60,144,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
33900,CHAMP-RICHER CHAMPION SZAMPON DO SIER?CI PUSZYSTEJ 250ML,25852,CHAMP-RICHER CHAMPION SZAMPON DO SIER?CI PUSZYSTEJ 250ML,38,152,CHAMP-RICHER,BAYLEG,Poland,"LABORATORIUM ""DERMAPHARM"" SP.Z O.O.",Hygiene & Care,Companion,YTD May 2026
36629,MIAMOR RAGOUT ROYALE Z CIEL?CIN? W GALARECIE SASZETKA 100G 74056,21276,MIAMOR RAGOUT ROYALE Z CIEL?CIN? W GALARECIE SASZETKA 100G 74056,227,119,MIAMOR,BAYLEG,Poland,FINNERN,Pet Food,Companion,YTD May 2026
37002,TROPICAL GECKO CREAM STRAWBERRY 100ML (50G) 11723,34809,TROPICAL GECKO CREAM STRAWBERRY 100ML (50G) 11723,26,151,TROPICAL,BAYLEG,Poland,TROPICAL,Pet Food,Companion,YTD May 2026
26055,OTOLAN 100ML P?YN DO USZU PIES/KOT,31517,OTOLAN 100ML P?YN DO USZU PIES/KOT,22,154,OTOLAN,BAYLEG,Poland,EUROWET SP. Z O.O. LABORATORIUM LEKÓW WETERYNARYJNYCH KALISZ,Hygiene & Care,Companion,YTD May 2026
5018,SUPER BENEK CREAMY SNACK P?YNNA PRZEK?SKA DLA KOTÓW Z INDYKIEM I BIOTYN? 4X15G,50601,SUPER BENEK CREAMY SNACK P?YNNA PRZEK?SKA DLA KOTÓW Z INDYKIEM I BIOTYN? 4X15G,114,137,SUPER,BAYLEG,POLAND,CERTECH,PET FOOD,Companion,YTD May 2026
33136,INABA CAT CHURU KITTEN VARIETY 20X14 (280) BOX EU135,49179,INABA CAT CHURU KITTEN VARIETY 20X14 (280) BOX EU135,24,153,INABA,BAYLEG,Poland,INABA,Pet Food,Companion,YTD May 2026
26871,ANIMONDA GRANCARNO PUSZKA 800G WO?OWINA/KACZE SERCA 82747,3781,ANIMONDA GRANCARNO PUSZKA 800G WO?OWINA/KACZE SERCA 82747,69,144,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
33827,VITAPOL KOSTKA WAPIENNA DLA GRYZONI - JAB?KO 1058,4192,VITAPOL KOSTKA WAPIENNA DLA GRYZONI - JAB?KO 1058,228,122,VITAPOL,BAYLEG,Poland,VITAPOL,Pet Food,Companion,YTD May 2026
30781,ODORSOLUTION ANIMAL ODOR ELIMINATOR 250 ML,22284,ODORSOLUTION ANIMAL ODOR ELIMINATOR 250 ML,36,151,ODORSOLUTION,BAYLEG,Poland,VETEXPERT,Hygiene & Care,Companion,YTD May 2026
5021,SUPER BENEK CREAMY SNACK P?YNNA PRZEK?SKA DLA KOTÓW Z KACZK? 4X15G,50603,SUPER BENEK CREAMY SNACK P?YNNA PRZEK?SKA DLA KOTÓW Z KACZK? 4X15G,117,138,SUPER,BAYLEG,POLAND,CERTECH,PET FOOD,Companion,YTD May 2026
7349,CHABA SZELKI GUARD COMFORT STORY (M) OPIUM,51173,CHABA SZELKI GUARD COMFORT STORY (M) OPIUM,156,36,CHABA,BAYLEG,POLAND,CHABA,Accessories,Companion,YTD May 2026
24197,"ANIMONDA CARNY PUSZKA 400G KOT WO?OWINA, KURCZAK/KACZE SERCA 83722",23409,"ANIMONDA CARNY PUSZKA 400G KOT WO?OWINA, KURCZAK/KACZE SERCA 83722",96,142,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
40002,INABA CAT CIAO STEW CHICKEN WITH SCALLOP EU844,34443,INABA CAT CIAO STEW CHICKEN WITH SCALLOP EU844,143,123,INABA,BAYLEG,Poland,INABA,Pet Food,Companion,YTD May 2026
32311,KAMELEON POKARM DLA GRYZONI LUX 1L,5248,KAMELEON POKARM DLA GRYZONI LUX 1L,118,139,KAMELEON,BAYLEG,Poland,KAMELEON,Pet Food,Companion,YTD May 2026
33211,DOLFOS RODEVIT RESPIRO 40 G,29419,DOLFOS RODEVIT RESPIRO 40 G,48,148,DOLFOS,BAYLEG,Poland,DOLFOS S.J.,PHARMA (&NUT),Companion,YTD May 2026
46846,MEGAN KULA DLA SIKOREK MA?A 4SZT. TACA 400G ME89,12143,MEGAN KULA DLA SIKOREK MA?A 4SZT. TACA 400G ME89,172,123,MEGAN,BAYLEG,Poland,MEGAN,Pet Food,Companion,YTD May 2026
32205,PATRON JODAMIN - ELIXIR 250 ML (WZM.ELIKSIR),2797,PATRON JODAMIN - ELIXIR 250 ML (WZM.ELIKSIR),50,153,PATRON,BAYLEG,Poland,"P.P.H.U.""PATRON"" S.C.",PHARMA (&NUT),Companion,YTD May 2026
25420,LENIDERM SCHAMPOO 250ML,8093,LENIDERM SCHAMPOO 250ML,12,153,LENIDERM,BAYLEG,Poland,GEULINCX POLAND SP. Z O.O.,Hygiene & Care,Companion,YTD May 2026
22614,?EL OS?ONOWO-PO?LIZGOWY 1L 180526,23512,?EL OS?ONOWO-PO?LIZGOWY 1L 180526,53,151,?EL,BAYLEG,Poland,ARTWET,Medical Supplies,Companion,YTD May 2026
15222,BOZITA DOG GRAIN FREE PURELY PUPPY ?O? 11KG 647 / 45023,36303,BOZITA DOG GRAIN FREE PURELY PUPPY ?O? 11KG 647 / 45023,8,154,BOZITA,BAYLEG,Poland,BOZITA,Pet Food,Companion,YTD May 2026
31481,PEDIGREE DENTALIGHT MA? RASY 58G,49539,PEDIGREE DENTALIGHT MA? RASY 58G,86,135,PEDIGREE,BAYLEG,Poland,MARS,Pet Food,Companion,YTD May 2026
53214,HERBAL PETS SIANO MI?TOWE 300G,50197,HERBAL PETS SIANO MI?TOWE 300G,172,125,HERBAL,BAYLEG,Poland,#N/A,Hygiene & Care,Companion,YTD May 2026
35487,FIBREPLEX 15 ML TUB,25922,FIBREPLEX 15 ML TUB,20,153,FIBREPLEX,BAYLEG,Poland,TKM,PHARMA (&NUT),Companion,YTD May 2026
56982,BRIT JERKY VENISON PROTEIN BAR 80G,29291,BRIT JERKY VENISON PROTEIN BAR 80G,73,144,BRIT,BAYLEG,Poland,BRIT,Pet Food,Companion,YTD May 2026
49190,PRO PLAN CAT DELICATE TURKEY 400G + 400G GRATIS 12398768,19804,PRO PLAN CAT DELICATE TURKEY 400G + 400G GRATIS 12398768,35,148,PROPLAN,BAYLEG,Poland,NESTLE,Pet Food,Companion,YTD May 2026
36410,ANIMONDA CARNY PUSZKA 400G KOT WO?OWINA/SERCA 83720,23537,ANIMONDA CARNY PUSZKA 400G KOT WO?OWINA/SERCA 83720,97,139,ANIMONDA,BAYLEG,Poland,ANIMONDA,Pet Food,Companion,YTD May 2026
41350,CHABA OBRO?A SKÓRZANA - 18-50 CM NATURA,39120,CHABA OBRO?A SKÓRZANA - 18-50 CM NATURA,43,147,CHABA,BAYLEG,Poland,CHABA,Accessories,Companion,YTD May 2026
30539,Lily's Cottage Pie Tin 400g - 6 uds,49922,"LILY'S KITCHEN DOG COTTAGE PIE BEEF, POTATOES & CARROTS TIN 400G",77,146,LILY'S,BAYLEG,Poland,LILY`S,Pet Food,Companion,YTD May 2026
51186,4DOGS GRYZAK ROZM.XL EASY R-LINE,48700,4DOGS GRYZAK ROZM.XL EASY R-LINE,28,150,4DOGS,BAYLEG,Poland,4DOGS,Pet Food,Companion,YTD May 2026
37871,FAUNA&FLORA POD?O?E DO TERRARIUM 5L *WOREK,6908,FAUNA&FLORA POD?O?E DO TERRARIUM 5L *WOREK,110,140,FAUNA&FLORA,BAYLEG,Poland,#N/A,Pet Food,Companion,YTD May 2026
13111,BUTCHER'S DENTAL CARE PRZYSMAK DLA PSA L 270G,48996,BUTCHER'S DENTAL CARE PRZYSMAK DLA PSA L 270G,84,135,BUTCHER'S,BAYLEG,Poland,BUTCHERS,Pet Food,Companion,YTD May 2026
86219,ZESTAW PREZENTOWY OIL&MAT BOX,50445,ZESTAW PREZENTOWY OIL&MAT BOX,18,152,ZESTAW,BAYLEG,Poland,"LABORATORIUM ""DERMAPHARM"" SP.Z O.O.",Medical Supplies,Companion,YTD May 2026
86395,PRO-NUTRITION PROTECT VD STERILISED DOG 12 KG,50365,PRO-NUTRITION PROTECT VD STERILISED DOG 12 KG,13,154,PRO-NUTRITION,BAYLEG,Poland,PRO-NUTRITION,Pet Food,Companion,YTD May 2026
55668,HERBAL PETS CHIPSY NATURALNE - POMIDOR 40G,50142,HERBAL PETS CHIPSY NATURALNE - POMIDOR 40G,140,130,HERBAL,BAYLEG,Poland,#N/A,Pet Food,Companion,YTD May 2026
